0.746,0.7362,0.6221,0.650933333,0.6359,0.60356,0.570866667,0.056666667000000004,0.008,0.004,0.022666667,0.020666667,0.017,0.014166666999999999,1.0,0.8,0.5,0.533333333,0.5,0.44,0.36666666700000006,0.54,0.535666667,0.523,0.484777778,0.473083333,0.464533333,0.455,0.49166666700000006,0.47566666700000004,0.45299999999999996,0.436111111,0.42125,0.4098,0.39905555600000003,0.596666667,0.6103333329999999,0.606166667,0.572555556,0.5585,0.5519333329999999,0.541333333,1.0,15.0
0.893,0.6294,0.6264,0.632066667,0.6159,0.59868,0.5519666670000001,0.013333333000000001,0.005333333000000001,0.030166667,0.021777777999999998,0.02,0.016466667,0.013722222,1.0,0.8,0.4,0.533333333,0.45,0.4,0.333333333,0.536666667,0.539333333,0.494333333,0.47866666700000005,0.46825,0.46166666700000003,0.4515,0.5016666670000001,0.469,0.44683333299999994,0.427111111,0.41375,0.4062,0.39438888899999996,0.571666667,0.6273333329999999,0.599666667,0.5694444439999999,0.557,0.552333333,0.539388889,1.0,15.0
0.7879999999999999,0.5548,0.595,0.618533333,0.5973,0.58492,0.544166667,0.01,0.003333333,0.029833332999999997,0.021111111000000002,0.0195,0.016066667,0.0135,1.0,0.6,0.4,0.46666666700000003,0.4,0.36,0.3,0.571666667,0.529666667,0.485333333,0.46866666700000004,0.461083333,0.4572,0.447111111,0.495,0.45333333299999995,0.435166667,0.418555556,0.40716666700000004,0.401266667,0.391166667,0.638333333,0.6243333329999999,0.592333333,0.560111111,0.551166667,0.549133333,0.535222222,1.0,15.0
0.561,0.5308,0.5959,0.620866667,0.6043,0.58012,0.543466667,0.0,0.003333333,0.029833332999999997,0.021111111000000002,0.020083333000000002,0.016066667,0.0135,0.0,0.4,0.4,0.4,0.35,0.32,0.3,0.545,0.522333333,0.474,0.46066666700000003,0.45233333299999995,0.45306666700000003,0.44277777799999996,0.441666667,0.454666667,0.429,0.41333333299999997,0.402583333,0.39799999999999996,0.388222222,0.653333333,0.6133333329999999,0.5775,0.549666667,0.54025,0.5444,0.530111111,1.0,15.0
0.8059999999999999,0.4848,0.5896,0.623066667,0.5889,0.56312,0.535233333,0.011666667,0.001,0.0295,0.025222222000000002,0.0195,0.0156,0.013111111000000002,1.0,0.4,0.4,0.4,0.4,0.32,0.3,0.505,0.5206666670000001,0.46816666700000004,0.45433333299999995,0.45,0.449666667,0.440944444,0.45333333299999995,0.443666667,0.423833333,0.409222222,0.39925,0.3932,0.385888889,0.6266666670000001,0.609,0.565,0.541444444,0.537333333,0.54,0.527611111,1.0,15.0
0.633,0.508,0.6083,0.6024666670000001,0.5704,0.55084,0.5439,0.005,0.0,0.03,0.024888888999999997,0.01925,0.0154,0.013999999999999999,1.0,0.2,0.4,0.4,0.35,0.28,0.26666666699999997,0.52,0.510333333,0.45933333299999995,0.452222222,0.44675,0.44613333299999997,0.437611111,0.48666666700000005,0.430333333,0.41633333299999997,0.403111111,0.39333333299999995,0.3882,0.382944444,0.561666667,0.602,0.553666667,0.541222222,0.537333333,0.538066667,0.523555556,1.0,15.0
0.359,0.6234,0.6334,0.6114,0.591,0.5586399999999999,0.5423,0.0,0.055,0.03,0.024888888999999997,0.01925,0.015533333,0.013999999999999999,0.0,0.0,0.4,0.333333333,0.3,0.24,0.26666666699999997,0.555,0.44933333299999995,0.44833333299999995,0.444555556,0.44225,0.441533333,0.433555556,0.46833333299999996,0.42466666700000005,0.40616666700000004,0.39533333299999995,0.3905,0.3854,0.37872222200000005,0.656666667,0.5720000000000001,0.5405,0.533555556,0.5335833329999999,0.532333333,0.519388889,1.0,15.0
0.415,0.6352,0.6504,0.6114666670000001,0.59245,0.5636399999999999,0.5379666670000001,0.0,0.056333333,0.03,0.024888888999999997,0.01925,0.015533333,0.013999999999999999,0.0,0.2,0.4,0.333333333,0.3,0.28,0.26666666699999997,0.523333333,0.441,0.438166667,0.43822222200000005,0.43908333299999996,0.4372,0.430666667,0.41666666700000005,0.41700000000000004,0.40116666700000003,0.39177777799999997,0.38825,0.38286666700000005,0.37622222200000005,0.6233333329999999,0.560333333,0.528,0.5267777779999999,0.530333333,0.5274,0.516833333,1.0,15.0
0.441,0.6609999999999999,0.6659,0.6288,0.59245,0.5683600000000001,0.5367333329999999,0.0,0.056333333,0.03,0.025666667,0.01925,0.015533333,0.013999999999999999,0.0,0.4,0.4,0.333333333,0.3,0.28,0.26666666699999997,0.5083333329999999,0.42566666700000005,0.429833333,0.429,0.43575,0.43486666700000004,0.428,0.44833333299999995,0.40333333299999996,0.392666667,0.385222222,0.38383333299999994,0.380266667,0.372388889,0.598333333,0.541666667,0.517833333,0.515888889,0.527166667,0.5255333329999999,0.5146666670000001,1.0,15.0
0.5760000000000001,0.6944,0.6922,0.6236,0.5827,0.58104,0.5345,0.0,0.057999999999999996,0.037333332999999996,0.025666667,0.01925,0.0168,0.013999999999999999,0.0,0.4,0.4,0.4,0.3,0.28,0.26666666699999997,0.496666667,0.41566666700000005,0.42116666700000005,0.426444444,0.43191666700000003,0.4318,0.425333333,0.39833333299999996,0.40399999999999997,0.392,0.384444444,0.38058333299999997,0.380266667,0.3705,0.605,0.521,0.5076666670000001,0.513444444,0.52275,0.518933333,0.5119444439999999,1.0,15.0
