Date,Mosq
2013-02-21,25
2013-02-22,35
2013-02-23,32
2013-02-24,43
2013-02-25,27
2013-02-26,25
2013-02-27,26
2013-02-28,19
2013-03-01,24
2013-03-02,33
2013-03-03,24
2013-03-04,5
2013-03-05,23
2013-03-06,7
2013-03-07,9
2013-03-08,16
2013-03-09,11
2013-03-10,24
2013-03-11,15
2013-03-12,3
2013-03-13,8
2013-03-14,24
2013-03-15,24
2013-03-16,36
2013-03-17,18
2013-03-18,10
2013-03-19,7
2013-03-20,10
2013-03-21,25
2013-03-22,36
2013-03-23,20
2013-03-24,0
2013-03-25,12
2014-05-01,8
2014-05-02,15
2014-05-03,5
2014-05-04,19
2014-05-05,5
2014-05-06,10
2014-05-07,33
2014-05-08,17
2014-05-09,39
2014-05-10,72
2014-05-11,75
2014-05-12,29
2014-05-13,14
2014-05-14,37
2014-05-15,16
2014-05-16,15
2014-05-17,47
2014-05-18,17
2014-05-19,11
2014-05-20,38
2014-05-21,22
2014-05-22,20
2014-05-23,14
2014-05-24,18
2014-05-25,30
2014-05-26,30
2014-05-27,17
2014-05-28,25
2014-05-29,13
2014-05-30,24
2014-05-31,29
2014-06-01,20
2014-06-02,42
2014-06-03,77
2014-06-04,122
2014-06-05,162
2014-06-06,471
2014-06-07,25
2014-06-08,29
2014-06-09,47
2014-06-10,82
2014-06-11,216
2014-06-12,158
2014-06-13,35
2014-06-14,24
2014-06-15,24
2014-06-16,15
2014-06-18,0
2014-06-19,23
2014-06-20,33
2014-06-21,58
2014-06-22,75
2014-06-23,59
2014-06-24,61
2014-06-25,31
2014-06-26,30
2014-06-27,64
2014-06-28,40
2014-06-29,29
2014-06-30,45
2014-07-01,34
2014-07-02,41
2014-07-03,104
2014-07-04,110
2014-07-05,83
2014-07-06,108
2014-07-07,104
2014-07-08,65
2014-07-09,36
2014-07-10,35
2014-07-11,31
2014-07-12,13
2014-07-13,51
2014-07-14,29
2014-07-15,42
2014-07-16,49
2014-07-17,40
2014-07-18,26
2014-07-19,32
2014-07-20,47
2014-07-21,53
2014-07-22,46
2014-07-23,10
2014-07-24,94
2014-07-25,89
2014-07-26,8
2014-07-27,27
2014-07-28,41
2014-07-29,38
2014-07-30,21
2014-07-31,9
2014-08-01,21
2014-08-02,14
2014-08-03,16
2014-08-04,60
2014-08-05,8
2014-08-06,20
2014-08-07,29
2014-08-08,27
2014-08-09,45
2014-08-10,36
2014-08-11,29
2014-08-12,25
2014-08-13,11
2014-08-14,30
2014-08-15,67
2014-08-16,25
2014-08-17,27
2014-08-18,65
2014-08-19,101
2014-08-20,49
2014-08-21,37
2014-08-22,54
2014-08-23,6
