Date,Mosq
2014-09-09,52
2014-09-10,39
2014-09-11,36
2014-09-12,44
2014-09-13,42
2014-09-14,50
2014-09-15,88
2014-09-16,51
2014-09-17,24
2014-09-18,12
2014-09-19,18
2014-09-20,31
2014-09-21,23
2014-09-22,40
2014-09-23,61
2014-09-24,74
2014-09-25,50
2014-09-26,33
2014-09-27,114
2014-09-28,94
2014-09-29,126
2014-09-30,27
2014-10-01,49
2014-10-02,60
2014-10-03,36
2014-10-04,22
2014-10-05,46
2014-10-06,38
2014-10-07,22
2014-10-08,5929
2014-10-09,29
2014-10-10,27
2014-10-11,65
2014-10-12,47
2014-10-13,38
2014-10-14,28
2014-10-15,12
2014-10-16,20
2014-10-17,9
2014-10-18,9
2014-10-19,17
2014-10-20,27
2014-10-21,10
2014-10-22,6
2014-10-23,6
2014-10-24,9
2014-10-25,9
2014-10-26,9
2014-10-27,15
2014-10-28,6
2014-10-29,4
2014-10-30,4
2014-10-31,5
2014-11-01,22
2014-11-02,20
2014-11-03,1
2014-11-04,2
2015-05-01,19
2015-05-02,30
2015-05-03,25
2015-05-04,27
2015-05-05,13
2015-05-06,9
2015-05-07,12
2015-05-08,14
2015-05-09,13
2015-05-10,10
2015-05-11,15
2015-05-12,11
2015-05-13,1
2015-05-19,0
2015-05-20,10
2015-05-21,34
2015-05-22,15
2015-05-23,28
2015-05-26,21
2015-05-27,19
2015-05-28,41
2015-05-29,30
2015-05-30,18
2015-05-31,8
2015-06-01,19
2015-06-02,25
2015-06-03,27
2015-06-04,4
2015-06-06,0
2015-06-07,0
2015-06-08,0
2015-06-09,0
2015-06-10,0
2015-06-11,0
2015-06-12,0
2015-06-13,0
2015-06-14,0
2015-06-15,0
2015-06-16,0
2015-06-17,0
2015-06-18,0
2015-06-19,0
2015-06-20,0
2015-06-21,0
2015-06-22,0
2015-06-23,0
2015-06-24,0
2015-06-25,0
2015-06-26,0
2015-06-27,0
2015-06-28,0
2015-06-29,0
2015-06-30,0
2015-07-01,0
2015-07-02,84
2015-07-03,79
2015-07-04,41
2015-07-05,61
2015-07-15,0
2015-07-16,95
2015-07-17,57
2015-07-18,62
2015-07-19,56
2015-07-20,113
2015-07-21,65
2015-07-22,104
2015-07-23,75
2015-07-24,99
2015-07-25,77
2015-07-26,49
2015-07-27,73
2015-07-28,48
2015-07-29,62
2015-07-30,44
2015-07-31,47
2015-08-01,23
2015-08-02,40
2015-08-03,36
2015-08-04,24
2015-08-05,27
2015-08-06,31
2015-08-07,31
2015-08-08,18
2015-08-09,49
2015-08-10,40
2015-08-11,53
2015-08-12,45
2015-08-13,47
2015-08-14,67
2015-08-15,51
2015-08-16,87
2015-08-17,42
2015-08-18,73
2015-08-19,104
2015-08-20,75
2015-08-21,60
2015-08-22,55
2015-08-23,51
2015-08-24,48
2015-08-25,33
2015-08-26,32
2015-08-27,38
2015-08-28,42
2015-08-29,36
2015-08-30,25
2015-08-31,19
2015-09-01,30
2015-09-02,38
2015-09-03,35
2015-09-04,38
2015-09-05,57
2015-09-06,44
2015-09-07,29
2015-09-08,46
2015-09-09,49
2015-09-10,37
2015-09-11,32
2015-09-12,30
2015-09-13,45
2015-09-14,36
2015-09-15,40
2015-09-16,39
2015-09-17,57
2015-09-18,47
2015-09-19,30
2015-09-20,11
2015-09-21,13
2015-09-22,19
2015-09-23,21
2015-09-24,38
2015-09-25,39
2015-09-26,35
2015-09-27,23
2015-09-28,21
2015-09-29,43
2015-09-30,41
2015-10-01,24
2015-10-02,10
2015-10-03,41
2015-10-04,31
2015-10-05,26
2015-10-06,18
2015-10-07,30
2015-10-08,28
2015-10-09,15
2015-10-10,26
2015-10-11,8
2015-10-12,1
2015-10-13,9
2015-10-14,12
2015-10-15,19
2015-10-16,18
2015-10-17,22
2015-10-18,22
2015-10-19,22
2015-10-20,10
2015-10-21,26
2015-10-22,19
2015-10-23,27
2015-10-24,15
2015-10-25,17
2015-10-26,14
2015-10-27,12
2015-10-28,2
2015-10-29,2
